Name,Price,Picture link
Fleece Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/fleece-hoodie-506775.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506775_colorname=College%20Green%2FC4939&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Graphic Sweatshirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/double-knit%C2%A0graphic-sweatshirt-509351.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509351_colorname=Newport%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Sportsman Hooded T-Shirt,"€ 99,00",https://www.ralphlauren.eu/pt/en/sportsman-hooded-t-shirt-489322.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489322_colorname=Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Camo Sweatshirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/polo-bear-camo-sweatshirt-499784.html?dwvar499784_colorname=Camo&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Full-Zip Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/double-knit-full-zip-hoodie-481742.html?cgid=men-clothing-hoodies-sweatshirts&dwvar481742_colorname=College%20Green&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Stretch Fleece Shirt Jacket,"€ 149,00",https://www.ralphlauren.eu/pt/en/stretch-fleece-shirt-jacket-509334.html?dwvar509334_colorname=Cruise%20Navy&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Sport Fleece Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/polo-sport-fleece-sweatshirt-493269.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar493269_colorname=RL%202000%20Red
Fleece Crewneck Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/fleece-crewneck-sweatshirt-490869.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar490869_colorname=New%20Forest
Fleece Mockneck Pullover,"€ 229,00",https://www.ralphlauren.eu/pt/en/fleece-mockneck-pullover-489291.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489291_colorname=Cruise%20Navy%2FExpedition%20Ol&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Graphic Track Jacket,"€ 299,00",https://www.ralphlauren.eu/pt/en/graphic-track-jacket-481523.html?cgid=men-clothing-hoodies-sweatshirts&dwvar481523_colorname=Rl%20Olympic%20Crest&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Hybrid Down Jacket,"€ 249,00",https://www.ralphlauren.eu/pt/en/hybrid-down-jacket-509275.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509275_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Skier Cotton Interlock Hoodie,"€ 269,00",https://www.ralphlauren.eu/pt/en/skier-cotton-interlock-hoodie-489440.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489440_colorname=Royal%20Ski%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Sweatshirt,"€ 169,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-sweatshirt-490865.html?cgid=men-clothing-hoodies-sweatshirts&dwvar490865_colorname=Loft%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Shield Fleece Jacket,"€ 229,00",https://www.ralphlauren.eu/pt/en/polo-shield-fleece-jacket-509354.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509354_colorname=Newport%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Lunar New Year Track Jacket,"€ 169,00",https://www.ralphlauren.eu/pt/en/lunar-new-year-track-jacket-509315.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509315_colorname=Polo%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Crest Fleece Sweatshirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/crest-fleece-sweatshirt-489872.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar489872_colorname=Cruise%20Navy%20Multi
Indigo Stadium Sweatshirt,"€ 249,00",https://www.ralphlauren.eu/pt/en/indigo-stadium-sweatshirt-489431.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489431_colorname=Indigo%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-sweatshirt-480611.html?cgid=men-clothing-hoodies-sweatshirts&dwvar480611_colorname=Nevis&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Down-Panelled Baseball Jacket,"€ 269,00",https://www.ralphlauren.eu/pt/en/down-panelled-baseball-jacket-506800.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506800_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Pink Pony Fleece Hoodie,"€ 169,00",https://www.ralphlauren.eu/pt/en/pink-pony-fleece-hoodie-504910.html?cgid=men-clothing-hoodies-sweatshirts&dwvar504910_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Ski Bear Sweatshirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/ski-bear-sweatshirt-490882.html?cgid=men-clothing-hoodies-sweatshirts&dwvar490882_colorname=White%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Custom Fit Hooded Popover,"€ 229,00",https://www.ralphlauren.eu/pt/en/custom-fit-hooded-popover-481495.html?dwvar481495_colorname=4188%20Usa%20Colorblock&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Rugby Player Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/rugby-player-sweatshirt-480627.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar480627_colorname=Andover%20Heather
Polo Tigers Fleece Hoodie,"€ 189,00",https://www.ralphlauren.eu/pt/en/polo-tigers-fleece-hoodie-506796.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506796_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Wimbledon Hooded Pullover,"€ 249,00",https://www.ralphlauren.eu/pt/en/wimbledon-hooded-pullover-474603.html?cgid=men-clothing-hoodies-sweatshirts&dwvar474603_colorname=Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Big Pony Interlock T-Shirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/big-pony-interlock-t-shirt-489426.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489426_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Hoodie,"€ 229,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-hoodie-492713.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar492713_colorname=Dark%20Vintage%20Heather
Double-Knit Logo Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/double-knit-logo-hoodie-515176.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar515176_colorname=RL%202000%20Red
Patchwork Fleece Cardigan,"€ 269,00",https://www.ralphlauren.eu/pt/en/patchwork-fleece-cardigan-490858.html?cgid=men-clothing-hoodies-sweatshirts&dwvar490858_colorname=Std%20Pepper%20Htr%2FGordon%20Tar&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Full-Zip Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/double-knit-full-zip-hoodie-470974.html?cgid=men-clothing-hoodies-sweatshirts&dwvar470974_colorname=RL%202000%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Flag Fleece Sweatshirt,"€ 179,00",https://www.ralphlauren.eu/pt/en/flag-fleece-sweatshirt-509349.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar509349_colorname=Cruise%20Navy%20Multi
Polo Shield Fleece Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/polo-shield-fleece-sweatshirt-506817.html?cgid=men-clothing-hoodies-sweatshirts&dwvar506817_colorname=Polo%20Sport%20Red%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Lunar New Year Mesh Polo Shirts,"€ 149,00",https://www.ralphlauren.eu/pt/en/lunar-new-year-mesh-polo-shirts-509317.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509317_colorname=Ralph%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Ski Bear Fleece Sweatshirt,"€ 199,00",https://www.ralphlauren.eu/pt/en/ski-bear-fleece-sweatshirt-521095.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521095_colorname=Black%20Marl%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/double-knit-hoodie-521046.html?cgid=men-clothing-hoodies-sweatshirts&dwvar521046_colorname=Aviator%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Patchwork Fleece Hoodie,"€ 199,00",https://www.ralphlauren.eu/pt/en/patchwork-fleece-hoodie-480615.html?dwvar480615_colorname=Patchwork%20Camo&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-hoodie-458755.html?cgid=men-clothing-hoodies-sweatshirts&dwvar458755_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Sport Track Jacket,"€ 169,00",https://www.ralphlauren.eu/pt/en/polo-sport-track-jacket-489430.html?cgid=men-clothing-hoodies-sweatshirts&dwvar489430_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Hi Tech Double-Knit Sweatshirt,"€ 159,00",https://www.ralphlauren.eu/pt/en/hi-tech-double-knit-sweatshirt-446040.html?cgid=men-clothing-hoodies-sweatshirts&dwvar446040_colorname=Cruise%20Navy%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Sweatshirt,"€ 139,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-sweatshirt-446344.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar446344_colorname=Chic%20Cream
Cotton Jersey Hooded T-Shirt,"€ 69,00 - € 75,00",https://www.ralphlauren.eu/pt/en/cotton-jersey-hooded-t-shirt-465580.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar465580_colorname=White
Polo Sport Double-Knit Hoodie,"€ 229,00",https://www.ralphlauren.eu/pt/en/polo-sport-double-knit-hoodie-515126.html?dwvar515126_colorname=White&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Big Pony Camo Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/big-pony-camo-sweatshirt-515213.html?cgid=men-clothing-hoodies-sweatshirts&dwvar515213_colorname=British%20Elmwood%20Camo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Hi Tech Hybrid Hoodie,"€ 199,00",https://www.ralphlauren.eu/pt/en/hi-tech-hybrid-hoodie-446059.html?cgid=men-clothing-hoodies-sweatshirts&dwvar446059_colorname=Bright%20Royal%2FRacing%20Yello&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton Spa Terry Sweatshirt,"€ 109,00",https://www.ralphlauren.eu/pt/en/cotton-spa-terry-sweatshirt-471051.html?cgid=men-clothing-hoodies-sweatshirts&dwvar471051_colorname=Empire%20Yellow&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Sport Fleece Sweatshirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/polo-sport-fleece-sweatshirt-517490.html?dwvar517490_colorname=English%20Green&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Classic Fleece Hoodie,"€ 139,00",https://www.ralphlauren.eu/pt/en/classic-fleece-hoodie-68893.html?cgid=men-clothing-hoodies-sweatshirts&dwvar68893_colorname=Light%20Sport%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Full-Zip Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/double-knit-full-zip-hoodie-446991.html?cgid=men-clothing-hoodies-sweatshirts&dwvar446991_colorname=Lt%20Sport%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Preppy Bear Fleece Sweatshirt,"€ 179,00",https://www.ralphlauren.eu/pt/en/preppy-bear-fleece-sweatshirt-492041a1.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492041a1_colorname=Cruise%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Colour-Blocked Logo Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/colour-blocked-logo-hoodie-509045.html?dwvar509045_colorname=Aviator%20Navy%20Multi&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Estate Rib Half-Zip Pullover,"€ 139,00",https://www.ralphlauren.eu/pt/en/estate-rib-half-zip-pullover-492000.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492000_colorname=Scotch%20Pine%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Double-Knit Full-Zip Hoodie,"€ 149,00",https://www.ralphlauren.eu/pt/en/double-knit-full-zip-hoodie-446986.html?cgid=men-clothing-hoodies-sweatshirts&dwvar446986_colorname=Classic%20Wine&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Hoodie,"€ 179,00",https://www.ralphlauren.eu/pt/en/polo-hoodie-509047.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509047_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Estate Rib Half-Zip Pullover,"€ 139,00",https://www.ralphlauren.eu/pt/en/estate-rib-half-zip-pullover-492000A1.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar492000A1_colorname=Aged%20Wine%20Heather
Camo Fleece Hoodie,"€ 179,00",https://www.ralphlauren.eu/pt/en/camo-fleece-hoodie-492024.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492024_colorname=British%20Elmwood%20Camo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Camo Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/polo-bear-camo-sweatshirt-492039.html?dwvar492039_colorname=Camo&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Suit Bear Fleece Sweatshirt,"€ 179,00",https://www.ralphlauren.eu/pt/en/suit-bear-fleece-sweatshirt-503514.html?cgid=men-clothing-hoodies-sweatshirts&dwvar503514_colorname=Stadium%20Pepper%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Big Pony Sweatshirt,"€ 159,00 - € 169,00",https://www.ralphlauren.eu/pt/en/big-pony-sweatshirt-492042.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492042_colorname=Aviator%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton Jersey Hooded Tee,"€ 99,00",https://www.ralphlauren.eu/pt/en/cotton-jersey-hooded-tee-492043.html?cgid=men-clothing-hoodies-sweatshirts&dwvar492043_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Colour-Blocked Fleece Hoodie,"€ 229,00",https://www.ralphlauren.eu/pt/en/colour-blocked-fleece-hoodie-509382.html?cgid=men-clothing-hoodies-sweatshirts&dwvar509382_colorname=White%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Ski Bear Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/ski-bear-sweatshirt-492047.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar492047_colorname=White%20Multi
Cotton-Blend Graphic Hoodie,"€ 159,00",https://www.ralphlauren.eu/pt/en/cotton-blend-graphic-hoodie-483633.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar483633_colorname=Bastille%20Blue
Herringbone-Print Hoodie,"€ 390,00",https://www.ralphlauren.eu/pt/en/herringbone-print-hoodie-505557.html?cgid=men-clothing-hoodies-sweatshirts&dwvar505557_colorname=Medium%20Grey%20Herringbone&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Crewneck Sweatshirt,"€ 370,00",https://www.ralphlauren.eu/pt/en/fleece-crewneck-sweatshirt-505550.html?dwvar505550_colorname=Nordic%20Blue%20Heather&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
RLX Double-Knit Track Jacket,"€ 880,00",https://www.ralphlauren.eu/pt/en/rlx-double-knit-track-jacket-494276.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494276_colorname=Classic%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Suede-Trim Wool-Blend Hoodie,"€ 785,00",https://www.ralphlauren.eu/pt/en/suede-trim-wool-blend-hoodie-413536.html?cgid=men-clothing-hoodies-sweatshirts&dwvar413536_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Herringbone-Print Hoodie,"€ 465,00",https://www.ralphlauren.eu/pt/en/herringbone-print-hoodie-491499.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar491499_colorname=Charcoal%20Herringbone
Cotton Lisle Hoodie,"€ 390,00",https://www.ralphlauren.eu/pt/en/cotton-lisle-hoodie-505560.html?cgid=men-clothing-hoodies-sweatshirts&dwvar505560_colorname=Cc%20Nvy%2F%20Sqd%20Blu%20Hea&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Embroidered Fleece Hoodie,"€ 655,00",https://www.ralphlauren.eu/pt/en/embroidered-fleece-hoodie-491500.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491500_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Polo Bear Fleece Sweatshirt,"€ 880,00",https://www.ralphlauren.eu/pt/en/polo-bear-fleece-sweatshirt-491522.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491522_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Sweatshirt,"€ 370,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-sweatshirt-491520.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491520_colorname=Chairman%20Navy%20Melange&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Silk-Overlay Fleece Sweatshirt,"€ 1.240,00",https://www.ralphlauren.eu/pt/en/silk-overlay-fleece-sweatshirt-491616.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar491616_colorname=Classic%20Chairman%20Navy
Velour Track Jacket,"€ 1.140,00",https://www.ralphlauren.eu/pt/en/velour-track-jacket-491592.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491592_colorname=Classic%20Chairman%20Navy&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cable-Knit Cashmere Hoodie,"€ 1.240,00",https://www.ralphlauren.eu/pt/en/cable-knit-cashmere-hoodie-491484.html?cgid=men-clothing-hoodies-sweatshirts&dwvar491484_colorname=Classic%20Light%20Grey%20Heathe&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Sweatshirt,"€ 240,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-sweatshirt-493741.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493741_colorname=Cadet%20Black%20Charcoal%20Heat&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Striped Jersey Crewneck,"€ 170,00",https://www.ralphlauren.eu/pt/en/striped-jersey-crewneck-493792.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar493792_colorname=Sulf%20Blk%2FGreige
Waffle-Knit Graphic Crewneck,"€ 170,00",https://www.ralphlauren.eu/pt/en/waffle-knit-graphic-crewneck-494107.html?dwvar494107_colorname=Dusty%20Red&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Graphic Sweatshirt,"€ 205,00",https://www.ralphlauren.eu/pt/en/fleece-graphic-sweatshirt-493732.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493732_colorname=Champion%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Waffle-Knit Crewneck,"€ 115,00",https://www.ralphlauren.eu/pt/en/waffle-knit-crewneck-493730.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493730_colorname=Hastings%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Distressed Terry Sweatshirt,"€ 265,00",https://www.ralphlauren.eu/pt/en/distressed-terry-sweatshirt-493794.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493794_colorname=Indigo%20Heather&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Full-Zip Hoodie,"€ 310,00",https://www.ralphlauren.eu/pt/en/fleece-full-zip-hoodie-493744.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493744_colorname=Cadet%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Logo Fleece Hoodie,"€ 240,00",https://www.ralphlauren.eu/pt/en/logo-fleece-hoodie-493725.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493725_colorname=Faded%20Red&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo French Terry Sweatshirt,"€ 250,00",https://www.ralphlauren.eu/pt/en/indigo-french-terry-sweatshirt-516528.html?cgid=men-clothing-hoodies-sweatshirts&dwvar516528_colorname=Washed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo Jacquard-Knit Crewneck,"€ 140,00",https://www.ralphlauren.eu/pt/en/indigo-jacquard-knit-crewneck-394482.html?cgid=men-clothing-hoodies-sweatshirts&dwvar394482_colorname=Rinsed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo Jacquard-Knit Henley,"€ 170,00",https://www.ralphlauren.eu/pt/en/indigo-jacquard-knit-henley-394484.html?cgid=men-clothing-hoodies-sweatshirts&dwvar394484_colorname=Washed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Camo Fleece Gilet,"€ 310,00",https://www.ralphlauren.eu/pt/en/camo-fleece-gilet-494112.html?dwvar494112_colorname=Camo%20Green&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Fleece Hoodie,"€ 240,00",https://www.ralphlauren.eu/pt/en/fleece-hoodie-493733.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar493733_colorname=Athletic%20Grey%20Heather
Ripstop-Panelled Fleece Jacket,"€ 355,00",https://www.ralphlauren.eu/pt/en/ripstop-panelled-fleece-jacket-494113.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494113_colorname=Mountain%20Cream&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Quilted Indigo Cotton Crewneck,"€ 310,00",https://www.ralphlauren.eu/pt/en/quilted-indigo-cotton-crewneck-494110.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494110_colorname=Rinsed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Indigo Workshirt Jumper,"€ 750,00",https://www.ralphlauren.eu/pt/en/indigo-workshirt-jumper-493752.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493752_colorname=Indigo%20Multi&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Embroidered Jersey Henley,"€ 240,00",https://www.ralphlauren.eu/pt/en/embroidered-jersey-henley-493746.html?cgid=men-clothing-hoodies-sweatshirts&dwvar493746_colorname=Washed%20Blue%20Indigo&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Sweatshirt,"€ 195,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-sweatshirt-449124.html?dwvar449124_colorname=Graphite%20Heather&cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Garment-Dyed Fleece Hoodie,"€ 250,00",https://www.ralphlauren.eu/pt/en/garment-dyed-fleece-hoodie-516529.html?cgid=men-clothing-hoodies-sweatshirts&dwvar516529_colorname=Night%20Trader%20Black&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Waffle-Knit Graphic Crewneck,"€ 170,00",https://www.ralphlauren.eu/pt/en/waffle-knit-graphic-crewneck-494108.html?cgid=men-clothing-hoodies-sweatshirts&dwvar494108_colorname=Dusty%20Olive&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Cotton-Blend-Fleece Jacket,"€ 355,00",https://www.ralphlauren.eu/pt/en/cotton-blend-fleece-jacket-493795.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar493795_colorname=Black%2FMulti
Fleece Mockneck Jacket,"€ 179,00",https://www.ralphlauren.eu/pt/en/fleece-mockneck-jacket-520307.html?cgid=men-clothing-hoodies-sweatshirts&dwvar520307_colorname=Indigo%20Sky%2FFrnch%20Nvy%2FPure&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Stretch Half-Zip Pullover,"€ 129,00",https://www.ralphlauren.eu/pt/en/stretch-half-zip-pullover-423899.html?cgid=men-clothing-hoodies-sweatshirts&dwvar423899_colorname=Indigo%20Sky&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts
Performance Fleece Sweatshirt,"€ 99,00",https://www.ralphlauren.eu/pt/en/performance-fleece-sweatshirt-491844.html?cgid=men-clothing-hoodies-sweatshirts&webcat=MEN%2FClothing%2FHoodies%20%20%20Sweatshirts&dwvar491844_colorname=French%20Navy
